timestamp_hours,day,hour_of_day,solar_generation_kw,load_demand_kw,battery_soc_percent,battery_energy_kwh,grid_import_kwh,grid_export_kwh,cloud_coverage,inverter_operational
533.0,23,5,1.605,0.613,24.41,3.29,181.91,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
534.0,23,6,1.662,0.512,32.93,4.44,181.94,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
535.0,23,7,1.605,0.584,40.49,5.47,181.98,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
536.0,23,8,1.439,0.515,47.34,6.39,182.02,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
537.0,23,9,1.175,0.512,52.25,7.05,182.06,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
538.0,23,10,0.831,0.562,54.24,7.32,182.11,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
539.0,23,11,0.43,0.58,53.14,7.17,182.16,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
540.0,23,12,0.0,0.615,48.58,6.56,182.22,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
541.0,23,13,0.0,0.634,43.89,5.92,182.29,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
542.0,23,14,0.0,0.576,39.62,5.35,182.34,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
543.0,23,15,0.0,0.603,35.16,4.75,182.4,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
544.0,23,16,0.0,0.64,30.41,4.11,182.47,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
545.0,23,17,0.0,0.623,25.8,3.48,182.53,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
546.0,23,18,0.0,3.466,5.0,0.68,183.47,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
547.0,23,19,0.0,2.08,5.0,0.68,185.55,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
548.0,23,20,0.0,1.412,5.0,0.68,186.96,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
549.0,23,21,0.0,3.079,5.0,0.68,190.04,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
550.0,23,22,0.0,0.624,5.0,0.68,190.66,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
551.0,23,23,0.0,0.541,5.0,0.68,191.21,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
552.0,24,0,0.0,0.581,5.0,0.68,191.79,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
553.0,24,1,0.425,0.526,5.0,0.68,191.93,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
554.0,24,2,0.821,0.647,6.29,0.85,191.98,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
555.0,24,3,1.161,0.506,11.14,1.5,192.02,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
556.0,24,4,1.421,0.583,17.35,2.34,192.07,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
557.0,24,5,1.585,0.621,24.49,3.31,192.11,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
558.0,24,6,1.641,0.527,32.74,4.42,192.15,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
559.0,24,7,1.585,0.639,39.75,5.37,192.2,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
560.0,24,8,1.421,0.54,46.28,6.25,192.24,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
561.0,24,9,1.161,0.526,50.99,6.88,192.28,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
562.0,24,10,0.821,0.615,52.51,7.09,192.33,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
563.0,24,11,0.425,0.545,51.62,6.97,192.38,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
564.0,24,12,0.0,0.628,46.96,6.34,192.44,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
565.0,24,13,0.0,0.512,43.17,5.83,192.49,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
566.0,24,14,0.0,0.535,39.21,5.29,192.55,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
567.0,24,15,0.0,0.592,34.82,4.7,192.61,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
568.0,24,16,0.0,0.601,30.37,4.1,192.67,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
569.0,24,17,0.0,0.561,26.22,3.54,192.72,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
570.0,24,18,0.0,0.754,20.63,2.78,192.8,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
571.0,24,19,0.0,2.184,5.0,0.68,193.08,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
572.0,24,20,0.0,2.409,5.0,0.68,195.49,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
573.0,24,21,0.0,1.754,5.0,0.68,197.25,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
574.0,24,22,0.0,0.562,5.0,0.68,197.81,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
575.0,24,23,0.0,0.562,5.0,0.68,198.37,53.79,0.67,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
576.0,25,0,0.0,0.604,5.0,0.68,198.97,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
577.0,25,1,0.173,0.595,5.0,0.68,199.41,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
578.0,25,2,0.334,0.61,5.0,0.68,199.72,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
579.0,25,3,0.473,0.585,5.0,0.68,199.87,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
580.0,25,4,0.579,0.552,5.2,0.7,199.92,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
581.0,25,5,0.646,0.598,5.55,0.75,199.97,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
582.0,25,6,0.669,0.613,5.96,0.8,200.03,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
583.0,25,7,0.646,0.516,6.92,0.93,200.07,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
584.0,25,8,0.579,0.588,6.86,0.93,200.13,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
585.0,25,9,0.473,0.567,6.16,0.83,200.18,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
586.0,25,10,0.334,0.637,5.0,0.68,200.37,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
587.0,25,11,0.173,0.552,5.0,0.68,200.77,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
588.0,25,12,0.0,0.562,5.0,0.68,201.33,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
589.0,25,13,0.0,0.56,5.0,0.68,201.89,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
590.0,25,14,0.0,0.508,5.0,0.68,202.4,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
591.0,25,15,0.0,0.521,5.0,0.68,202.92,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
592.0,25,16,0.0,0.605,5.0,0.68,203.52,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
593.0,25,17,0.0,0.539,5.0,0.68,204.06,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
594.0,25,18,0.0,2.891,5.0,0.68,206.95,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
595.0,25,19,0.0,2.018,5.0,0.68,208.97,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
596.0,25,20,0.0,2.535,5.0,0.68,211.51,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
597.0,25,21,0.0,1.997,5.0,0.68,213.5,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
598.0,25,22,0.0,0.568,5.0,0.68,214.07,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
599.0,25,23,0.0,0.527,5.0,0.68,214.6,53.79,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
600.0,26,0,0.0,0.635,5.0,0.68,215.23,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
601.0,26,1,0.645,0.507,6.02,0.81,215.28,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
602.0,26,2,1.246,0.551,11.17,1.51,215.32,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
603.0,26,3,1.762,0.541,20.21,2.73,215.36,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
604.0,26,4,2.158,0.579,31.91,4.31,215.39,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
605.0,26,5,2.406,0.628,45.08,6.09,215.43,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
606.0,26,6,2.491,0.628,58.89,7.95,215.47,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
607.0,26,7,2.406,0.541,72.7,9.81,215.5,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
608.0,26,8,2.158,0.632,84.01,11.34,215.54,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
609.0,26,9,1.762,0.576,92.79,12.53,215.58,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
610.0,26,10,1.246,0.585,97.68,13.19,215.61,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
611.0,26,11,0.645,0.55,98.38,13.28,215.63,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
612.0,26,12,0.0,0.616,93.82,12.67,215.7,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
613.0,26,13,0.0,0.634,89.12,12.03,215.76,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
614.0,26,14,0.0,0.601,84.67,11.43,215.82,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
615.0,26,15,0.0,0.631,80.0,10.8,215.88,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
616.0,26,16,0.0,0.52,76.14,10.28,215.93,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
617.0,26,17,0.0,0.529,72.22,9.75,215.99,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
618.0,26,18,0.0,2.111,56.59,7.64,216.2,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
619.0,26,19,0.0,1.097,48.46,6.54,216.31,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
620.0,26,20,0.0,2.921,26.82,3.62,216.6,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
621.0,26,21,0.0,2.269,10.02,1.35,216.83,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
622.0,26,22,0.0,0.52,6.17,0.83,216.88,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
623.0,26,23,0.0,0.647,5.0,0.68,217.38,53.79,0.5,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
624.0,27,0,0.0,0.604,5.0,0.68,217.99,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
625.0,27,1,0.261,0.599,5.0,0.68,218.35,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
626.0,27,2,0.504,0.516,5.0,0.68,218.41,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
627.0,27,3,0.713,0.587,5.93,0.8,218.46,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
628.0,27,4,0.874,0.579,8.11,1.1,218.51,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
629.0,27,5,0.974,0.615,10.78,1.45,218.56,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
630.0,27,6,1.009,0.644,13.48,1.82,218.61,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
631.0,27,7,0.974,0.622,16.09,2.17,218.67,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
632.0,27,8,0.874,0.584,18.23,2.46,218.71,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
633.0,27,9,0.713,0.531,19.58,2.64,218.76,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
634.0,27,10,0.504,0.594,18.92,2.55,218.82,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
635.0,27,11,0.261,0.534,16.9,2.28,218.87,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
636.0,27,12,0.0,0.636,12.18,1.64,218.93,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
637.0,27,13,0.0,0.617,7.62,1.03,218.99,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
638.0,27,14,0.0,0.602,5.0,0.68,219.28,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
639.0,27,15,0.0,0.608,5.0,0.68,219.88,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
640.0,27,16,0.0,0.618,5.0,0.68,220.5,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
641.0,27,17,0.0,0.51,5.0,0.68,221.01,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
642.0,27,18,0.0,1.036,5.0,0.68,222.05,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
643.0,27,19,0.0,3.325,5.0,0.68,225.37,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
644.0,27,20,0.0,2.069,5.0,0.68,227.44,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
645.0,27,21,0.0,2.707,5.0,0.68,230.15,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
646.0,27,22,0.0,0.506,5.0,0.68,230.66,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
647.0,27,23,0.0,0.584,5.0,0.68,231.24,53.79,0.8,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
648.0,28,0,0.0,0.523,5.0,0.68,231.76,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
649.0,28,1,0.179,0.603,5.0,0.68,232.2,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
650.0,28,2,0.346,0.648,5.0,0.68,232.53,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
651.0,28,3,0.49,0.567,5.0,0.68,232.65,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
652.0,28,4,0.6,0.597,5.02,0.68,232.71,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
653.0,28,5,0.669,0.604,5.5,0.74,232.76,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
654.0,28,6,0.693,0.531,6.7,0.9,232.81,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
655.0,28,7,0.669,0.524,7.77,1.05,232.85,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
656.0,28,8,0.6,0.613,7.68,1.04,232.91,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
657.0,28,9,0.49,0.522,7.44,1.0,232.96,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
658.0,28,10,0.346,0.617,5.43,0.73,233.01,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
659.0,28,11,0.179,0.625,5.0,0.68,233.42,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
660.0,28,12,0.0,0.584,5.0,0.68,234.01,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
661.0,28,13,0.0,0.559,5.0,0.68,234.57,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
662.0,28,14,0.0,0.606,5.0,0.68,235.17,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
663.0,28,15,0.0,0.515,5.0,0.68,235.69,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
664.0,28,16,0.0,0.6,5.0,0.68,236.29,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
665.0,28,17,0.0,0.636,5.0,0.68,236.92,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
666.0,28,18,0.0,2.928,5.0,0.68,239.85,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
667.0,28,19,0.0,2.627,5.0,0.68,242.48,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
668.0,28,20,0.0,0.771,5.0,0.68,243.25,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
669.0,28,21,0.0,2.396,5.0,0.68,245.65,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
670.0,28,22,0.0,0.594,5.0,0.68,246.24,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
671.0,28,23,0.0,0.619,5.0,0.68,246.86,53.79,0.86,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
672.0,29,0,0.0,0.646,5.0,0.68,247.51,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
673.0,29,1,0.4,0.53,5.0,0.68,247.67,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
674.0,29,2,0.772,0.54,6.72,0.91,247.72,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
675.0,29,3,1.092,0.526,10.92,1.47,247.76,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
676.0,29,4,1.338,0.626,16.19,2.19,247.81,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
677.0,29,5,1.492,0.528,23.33,3.15,247.85,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
678.0,29,6,1.545,0.632,30.1,4.06,247.89,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
679.0,29,7,1.492,0.582,36.84,4.97,247.94,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
680.0,29,8,1.338,0.571,42.52,5.74,247.98,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
681.0,29,9,1.092,0.62,46.02,6.21,248.03,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
682.0,29,10,0.772,0.528,47.83,6.46,248.08,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
683.0,29,11,0.4,0.563,46.62,6.29,248.13,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
684.0,29,12,0.0,0.587,42.27,5.71,248.19,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
685.0,29,13,0.0,0.525,38.38,5.18,248.24,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
686.0,29,14,0.0,0.614,33.83,4.57,248.3,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
687.0,29,15,0.0,0.556,29.71,4.01,248.36,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
688.0,29,16,0.0,0.585,25.38,3.43,248.42,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
689.0,29,17,0.0,0.584,21.05,2.84,248.47,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
690.0,29,18,0.0,2.815,5.0,0.67,249.34,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
691.0,29,19,0.0,1.513,5.0,0.67,250.85,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
692.0,29,20,0.0,1.023,5.0,0.67,251.88,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
693.0,29,21,0.0,1.352,5.0,0.67,253.23,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
694.0,29,22,0.0,0.539,5.0,0.67,253.77,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
695.0,29,23,0.0,0.522,5.0,0.67,254.29,53.79,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
696.0,30,0,0.0,0.646,5.0,0.67,254.94,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
697.0,30,1,0.503,0.628,5.0,0.68,255.11,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
698.0,30,2,0.972,0.541,8.19,1.11,255.15,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
699.0,30,3,1.375,0.562,14.21,1.92,255.19,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
700.0,30,4,1.683,0.503,22.95,3.1,255.23,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
701.0,30,5,1.878,0.644,32.09,4.33,255.27,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
702.0,30,6,1.944,0.546,42.45,5.73,255.31,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
703.0,30,7,1.878,0.596,51.95,7.01,255.35,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
704.0,30,8,1.683,0.538,60.43,8.16,255.38,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
705.0,30,9,1.375,0.527,66.71,9.01,255.42,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
706.0,30,10,0.972,0.647,69.12,9.33,255.48,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
707.0,30,11,0.503,0.503,69.12,9.33,255.52,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
708.0,30,12,0.0,0.509,65.35,8.82,255.57,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
709.0,30,13,0.0,0.572,61.11,8.25,255.63,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
710.0,30,14,0.0,0.612,56.58,7.64,255.69,53.79,0.61,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000260CB83EA50>>
